,PRN+SBAR,SINV,S+ADJP,SBAR+S,VP+VP,NP+S,NP+SBAR,NP+SBAR+WHNP+S+VP,S,UCP,LST,S+VP,FRAG,S+SBAR,SBARQ+SQ,NP+VP,SQ+FRAG,FRAG+SBAR,SBAR+SINV,SBARQ,NP+SBAR+S,SQ+VP+VP,NAC,SBAR,ADJP,WHADVP,NP+QP,SQ+VP,PP,WHPP,PRN,NX,PRT,NX+NX,NP,S+NP,INTJ,VP,NP+S+VP,CONJP,ADVP,SBAR+S+VP,QP,SQ,WHADJP,WHNP
",",0.009138742730545556,0.21702439919280864,0.3541434410999628,0.0013322029792902992,0.17066839714471124,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.19773877526859449,0.483738445737761,0.02517162471395881,0.0009098177607454992,0.07778763679384798,0.9346266608446134,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.3240699238009861,0.0010270455323519343,0.011948571168960974,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.06114857009997676,0.16877781581650125,0.007672634271099744,0.02517162471395881,0.014102058556330897,0.043478260869565216,0.018633540372670808,0.03385415142166361,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.14850367024280067,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
PRT,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.019043326054759075,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
PRP,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,0.0922701198881944,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
RB,0.009138742730545556,0.04824802788479179,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.09003765833618625,0.02517162471395881,0.007250971850789886,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.008185241666926022,0.2313843078460769,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,0.001074048334353643,0.043478260869565216,0.018633540372670808,0.031161274082226426,0.02517162471395881,0.20061022120518687,0.8828304084776971,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
NNS,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.011948571168960974,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.0030287950556303032,0.014791573285522188,0.007672634271099744,0.4049982882574461,0.007672634271099744,0.02517162471395881,0.1103089032724706,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
NNP,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.16877781581650125,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.5302554908112954,0.0010270455323519343,0.011948571168960974,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,0.2260577633215761,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
FRAG,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.2818692694469092,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
WRB,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.742569393269467,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
SBARQ+SQ,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
SQ+VP+VP,0.009138742730545556,0.006053935057787562,0.01226309921962096,0.0013322029792902992,0.021414665801427646,0.004673558985979323,0.021414665801427646,0.021414665801427646,0.00032556900583064494,0.01129750085587128,0.02517162471395881,0.0009098177607454992,0.009760425909494231,0.0020585116337096874,0.008591512626920074,0.02517162471395881,0.009760425909494231,0.021414665801427646,0.043478260869565216,0.006931316950220543,0.0031395680715440967,0.02517162471395881,0.014791573285522188,0.0010270455323519343,0.0014992503748125937,0.008106116433308769,0.021414665801427646,0.043478260869565216,0.00020273881711115616,0.014791573285522188,0.007672634271099744,0.01129750085587128,0.007672634271099744,0.02517162471395881,7.189370189385441e-05,0.043478260869565216,0.018633540372670808,0.00019318467869875483,0.02517162471395881,0.02517162471395881,0.0012400886851302096,0.018633540372670808,0.018633540372670808,0.006931316950220543,0.043478260869565216,0.0023254175181453033
